smiles,prediction,prediction_type,similarity,ligand ID,rdkit_mol,vina_affinity,exhaustiveness,n_poses
C1COCC(C1C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)OC(F)(F)F)C(=O)N,4.607776420328251,docking,,Predicted_nr10_85,,-6.281,10.0,10.0
C1COCC(C1C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)OC(F)(F)F)C(=O)N,8.696910803530375,regression,85.0,Predicted_nr10_85,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAfWUlEQVR4nO2deVxT17bHVxLCjAyCgJQ6oYhSxRsQNSAO9dZ+iFq0Dq2N9lqLQytae1utehtra0tfS4vt8znUqlzn4VYvzqIVUSpK4oCKCCKIZQogEAhjkvX+OCGmypSQc07A/f348XNycrL3CueXvdbeZ++1OYgIBIKp4bJtAKFrQoRFoAUiLAItEGERaIEIi0ALRFgEWiDCItACERaBFoiwCLRAhEWgBSIsAi0QYRFogQiLQAtEWARaIMIi0AIRFoEWiLAItECERaAFIiwCLRBhEWiBCItAC0RYBFogwiLQAhEWgRaIsAi0QIRFoAUiLAItEGERaIEIi0ALRFgEWjB3YX38MVy6pD3+5BM4dQpOn9a+PHkSzpxhyy5CG1iwbUAbnD8P167BuXNgZQVnz0KvXsBt+i1kZ4OFuZv/4mLuLZaFBbz9Nnz77dMzdXWgUIBCAXV17JlFaItO8JOPjITRo+Htt7Uv9+8HmQwAIDMT5s1j0S5Ca3QCYfF48MMP8Omn2pfvvguLFwMA/Pwzi0YR2sDcXSFFcDC4uUF9fTNv3bsH334Lt24xbhOhVTjmmdxWo4GFC2HuXHjwAObOBQAoK4PffoOAAOBwIDAQAODaNeByoa4OgoNhwQLYvp1dkwl/wUyFtXgxbNoEnp6QnQ02Nm1cXFgIGzZAdDQjlhHahznGWBIJbNoENjawf3/bqsrOhn//G9auZcIwQvsxuxhr0yZYtw54PNi9G0aPbvv6/fvBygp+/ZV+ywiGYF6u8MgRmD4dNBr45Rd47z22rSF0AGNbrIcP4cwZyM01oSm//w5vvQVqNURHE1V1eowS1tq18OmncP8+LF0K33wDAHDvHuzbB48eGW1HauqN999X1dfD8uVPh6wInRg0lJwcHDVKe6zRoECA+fkokSAAAqCHB4pEKJFgQgIqle0sMiMjw9XV1dt79IcfKjQagy0imCGG9wrv3IGgIO0xhwNBQXDnDvj5gUgEKSlQVATHj8Px4wAAFhYwdGjGpEnSfv1GjBjh4+PTbHn5+fkTJ04sLS0ND3f48UcbDsfo3wjBjDBcWLa2UFv79GVNDdjZwd//DjNnAgAUFEByMly+DDIZSKUgk120tl64di0AODo6BgUFCYVCgUAQEhLi7OwMAJWVleHh4bm5ucHBwQcOHLAg0xW6DAa3cZWV6O+PZWWIiHI5+vtjUREWFDRzZXU1JibuiY2dMmWKh4eHfqU8Hm/IkCHHjx8PCQkBgMGDB5dRBRK6CkYNN1y4AF9+CQ4OoFTCF19opxl4eoJAACEhIBRCYCBYWz/zoYKCAplMlpycfPnyZZlMVldXN3LkyCtXrnh7eycnJ3t7e3fg10EwP0wgzh9/xG7dtME79c/aGkeNwuXLS48effz48fOfqK2tDQ8PBwA3N7f79++bwAaCmWG6AdKHD7WhVXIy3LgBGg0AnBszZkJioqenp0AgoEIroVBoY2NTX1+/atWqLVu2XLx4USAQmMYAgjlBz8h7ZSVcvQopKRvz8v7122/l5eW6d/h8/rBhw4KDg3ft2lVRUZGRkeHr62t6Awhsw8QjnYKCAl1olZqa2tDQAACjR49OSkqKjo5esWIF3QYQmIfpZ4VVVVWpqalXrlzx9PR87733goODU1JSmDSAwAysPYSura11c3OrqanJy8t76aWXWLGBQB+sTZuxsbF57bXXEDE+Pp4VA1JSoKREe3zlytNjgklgcz5WREQEABw5coSV2n/9FTIznx5nZbFiRZeFTWGJRCJLS8uLFy8+efKERTMIdMCmsJycnMLCwhobG0+cOMGKAStXwuTJMHkyJCSwUn9XhuWpyex6w+hoiI+H+HiYMIGV+rsy7AuLy+WeOXNGqVSyawljsNUNZxiWheXh4TF8+PCampoExr3Ryy+Dvf3TYzs72mssLi6OiIj47LPPQkJCjh071rUVxv4qHba8ob//0/XTHh7w13k9pufkyZNDhw49evToxo0bk5OTJ0+e/Morr2zfvr2+2fXdXQD2nn9rycrKAgAnJ6f6+nom6125Ej09MSsLEXH6dMzIoKui2traFStWcLlcABg3blxGRkZsbOzLL79M/f179OghkUi63nQ09oWFiIMHDwaAhIQEJitduRK/+w5ffx2RTmHdvXt36NChAMDn8yUSiVqtps6r1er4+Pjhw4dT8rK3t4+MjOxKM4jMQlhr1qwBgMWLFzNZ6cqVePYsfvAB7t9Pi7A0Gs2WLVtsbW0BYODAgTKZrNnLLl26JBKJOBwOAHC5XJFIdOXKFRObwgZmISyZTAYAPXv21DC1Rkel0gqrvBwFAgwPx7Q0DAhAiQTLy01QvlwuF4lEVGskFourq6v133306JFEIpHL5bozaWlpkZGR1k3TboVC4cGDB3XNW2fELISFiH369AGAlJQUuitSKDAyEhcs0AoLEePi0MICv/tOO/vV0RE//RT//NP4Ks6ePevp6UkFjvv27Xv+go8++ggArKysxGJxenq67nxRUZFEIqGWmQCAj49PbGxsTU2N8aawh7kIa+nSpQCwYsUKWmtJScF+/RAA7exw61ak7qlGg599hkVFeOkSikRaefH5OH06XrtmWPnPxOl/tiDPy5cvT548mbqMy+VGRERcvnxZ925VVdXz0X1paanxX5sNzEVYiYmJANC/f3+aylerMTYW+XwEQH9/vH27xStTU3HmTLSwQADkcPC11/D8+eoWr9bj7t27AQEBAGBhYaEfp7fEgwcPoqKibJry6QgEgri4uMbGxiaDO3d0by7CUqlU3bt3B4Cvv/663CRhjh55eRgWphVKVBS2Z1gjJwdXrEBHRwRAoXDO0KFD4+LiGhoamr1YP0739fVtKU5vFrlcLpFIXF1dKQH17ds3NjZWqbeIXD+6X7VqVWVlZfsLZxFzEVZ+fn63bt3c3d0BgMfjCYXC2NhY/fDWaA4fRhcXBEB3dzx50rDPPnmC335b5+2t9Ure3t7ff//9M7dWLpdPmjRJF6dXVVUZYWRdXV1cXJxu+r+rq+uKFSvy8/N1F6SlpVFh6IEDB4won3nMQlhqtfrVV18FAD8/v3HjxvF4POrva2lpGR4evnPnTuPaMIVC8f77S7y9GwDwjTewpMRI8+rr6+Pi4vz9/SmrHBwcoqKi8vLyEDEhIaFnz56txOkGoVKpDh06FBwcTFVkY2OzevVq3bsffvghAMTGxnawFmYwC2F98cUXAODu7l5YWIiIZWVlcXFxIpGIz+dTf2Ij2rCrV69S2SICAz/cvNkERmo0muPHj48dO1Yn+iFDhlAeqpU43TikUqlYLObxeOvWrdOdXL9+PQP9G1PBvrCSkpJ4PB6Xyz1L9f71ME5hGo0mNjbW0tISAPz9/dPS0kxr8I0bN8RisYWFhbe3N4/Ha0+cbhwZGRn6j3q2b98OAHPmzKGjLpPDsrCePHlC9avXrFlDnWl2jLT9CsvLywsLCwMADocTFRVVV1dHk+UHDhygunI0lf88p06dAoAJEyYwVmNHYFNYGo1mypQpABAaGkp1s0+ePDl8+PDs7OyWPtK6wg4fPuzi4kJ51ZOGBuoGkpmZSXXiaK1Fn5s3b1JtMGM1dgQ2hRUTEwMAzs7Oubm5iPjnn3+6ubkBQExMTJuflcvlmzdvHj9+vC7S16VAmjJlSonRgXq7qaqqouJr6uXu3bvFYvHvv/9OX43FxcUA0L17d/qqMCGsCSs1NdXS0pLD4Rw9ehQR1Wr1+PHjAWDixIkGhSz6bZiTk9OGDRtoM/lZ7O3tAaCiogIRo6KiAOCHH36grzq1Ws3n8zkcDn3+3YSwI6yqqqoBAwYAwLJly6gzEolEv2NoBNRtVigUpjOzDfr37w8AGRkZiPjNN98AwCeffEJrjV5eXgDw6NEjWmsxCezMIF2wYEFmZqZAIIiOjgaApKSkr776isvl7t6926PdUzmVSuXDhw8pBwFNc8m5XOa+EfWkubCw8JljZmo0c1gQ1pYtW/bu3Wtvb79nzx4rK6uSkpK3335brVavWbOGGiZtJ6dOnerXrx81bAgAGo0GmBUW9RsgwmoWpoV19+7d5cuXA8DmzZt9fX0Rcf78+fn5+aGhoZ9//rlBRT2jJOaFxVaLVVRURGstJoFRYSmVyhkzZtTU1MyfP3/27NkAEBMTEx8f7+zsvHv3bl3/rp1Qvo/TlGb5xREWabGeZcmSJenp6YMGDdqwYQMApKamrl69msPh7NixQzf9qP08o6RndMYA+re5e/fulpaW5eXltfoppU2NvvM1c5gT1sGDB3fs2GFtbb13715bW9vKysqZM2c2NDR89NFH1DCpoZiVK+RwONTUDF1ngu4azRyGbsODBw/ef/99APj555+pVSuLFi3KyckJDAykOupGYFbCAkYCoE4kLCYS9tfX18+cOVOhUEyfPn3+/PkAsHnz5n379lEdQ+ppsRHweG/6+U1zcWkAAETw81MyvKtFs8Ki9a53ImEx8fvOz8+Xy+Xu7u7btm3TneFwONu2baOGSY2jvt7m3j1bhcIJANRquHfPNjPT1jQWtw8XFxcrK6uKigoqrmIgAPLw8OByuXK5XK1W01eLSWBCWLW1tUVFRQqFQucmvvzyy7S0tJnULinGotEAAFCuT/+YMXRxFfW9GGhO+Hy+i4uLSqUqLS2lrxaTwMStGDx48KxZs2pra9966y0qZTIA6CZkGg3rwgL6RxxycnL+8Y9/6Pc0O4s3ZOhWbNq0qX///tevXzd0FLQVuryw9uzZExAQsHPnzq+++kp3kpoAkp2dbapaaIKhW0HF6Xw+/7vvvjt//rxJyjQfYVGu0NfXd/78+ZMnT+54sQqFYs6cOe+8845CoZg6derHH39MnU9ISJBKpb169Zo7d+7SpUvz8vI6XhddMPnEm5rb7uXlZZLllzIZRkfjmTOIiJWVCIDdunW8VMOgvpH+koeOk5KSQs3Wt7Gx0S2dqK2tXbJkCTX8Sy3fAAA+ny8Wi2/dumXC2k0Fo8JSq9VjxowBgIiICNOWXF6OAOjkZNpS22br1q0AMG/ePJOUplKpoqOjqcmxgYGBuuWpuqWwupQ1unn3lMKEQmF8fDxjmS/aA9PzsXJzcx0dHYcNG799uzHr71qirAwB0MXFhEW2i2PHjgGAr6+v0dPIdOTm5oaGhkLTbH0qW1jrKWtyc3OXLVtm35SY8N3x43HXLmxhVS3DsDDR77ff7nK5ajs7k2UOqq1FhQKlUrx5E5VKbFqkzgQlJSWfffYZAFhaWorF4jt37hhXzsGDB6lcIN7e3hcuXKBOtp6yRkdlZWVsbOxLL70kpZZ7e3igRIJPnhhnialgZwapWIwA+Le/tWu1e5vExKCPD9bWIiJ+8AEmJZmgzPZz48aNqVOnUo+SOBzOpEmTEhMT2//xysrKyMhISj1Tp07VRZ9tpqx5hrq6uvqdO3HwYG1Wk27d8J//xOY2i2QGtqYmY//+CICffmqC0mJi8O9/R4kEkQ1hUWRnZ0dFRVE+CwCGDRumn+GjJXSrap+J09uTsqZFqKQ5HM6zSXMqK3H7doyJQUYSu7G2mOLaNeTzkcvFc+c6WlRMDO7ahaGheP8+a8KiKCkpiY6O1vXaevfuHR0dTa22aBbqAbx+nJ6enm5QypoWkUpx1ixt0hwvLywvx6Ag3L4dL1zAadNw0yYji203bC7/WrdO+62NGHxQKvE//8F33sH33sOYGNy9G6VSnDiRZWFRUBk+/Pz8KHl169YtKiqq2YZHrVZv3rxZl8QmLi7OuJQ1LZKbi8uW4U8/4caN+PXX2pPV1ThggAkKbxU2haVW45gxSGXsaCelpbhzJ06ZgjY22ljCzg6//RZ370ZE/OAD7N+ffWFRUAmudLP4W4/uTZKypjWWL8cjR56+HDIEW+gKmAqWl9jn5qKTE06ahK3nQ8zLwy1bUCTSZk4DQC4XBQKUSPDePW2LhYiVlejpaS7C0kFl+KDGnDgczquvvhofH69/gS5ljaOjY8dT1jTP11/j1q3aY40GfXyQ5kEv9pOCZGXho0e4caP2ZVra0wSN2dkYG4tCoTYSBUAeD4VCjI39S47QigrU/cLlcm330NxoNrqvrq7Wxeljx459TF8nLjMTg4KQSjGydSvOn09XRU2wLyxETExEe3ukfqvbt+P//A+uXIkDB2rFRPm7N9/E3btNk9KYRUpKStauXUs9SKaaKMpLRkdH054j+cIFfOMNnDQJV6xAvYyBNGEuwoqMxKAgrKjA7dvxhx+wTx/tSLpYjAcPoslDDnbRRfdisXjAgAF//PEHQxXn5OCGDXjwIANVsbYntD4XL8J//wvBwZCUBIGBUFEBvXqBszOMHg0GLgnrTGg0mrq6Omtra+bm6Z8+Da+/DhMmwNmzdFfFxJz3djJzJuzYAZaW8PLLMHUq29bQD5fL1YVcDOHpCQDAyCRB9nf/0mfDBvj1V7aN6MK8aMJyc4OhQwEAfH0hOho6sMCC0CqursDnw5MnQP9edmbhCktL4fBhcHGBSZNg8WK2renCcLnQowfk50NxMRi+9NywqmgtvZ3s3QvHj8O1a2zb8SLAlDdkX1hqNVC7q06fzrYpLwIvjrASE0EuhwEDYMgQtk15EaCERX8iJPaFdegQAMCMGWzb8WLwx8CBH4WFHa6pobsiloVF/CDDpNnYxF68eDYjg+6KWBYW8YMMw9hCapaFRfwgwzAmLDbHsdRqdU7OYxub3m++yaIVLxYdF9bKhw9r1GoOh9ONx/uyT5+WLmNTWBcvXjx7dnxAgHDo0MssmvFC4e7uzuFwqERIhiZ9pShpbPzRx6dbW59lU1gHDx4EAJFoLIs2vGhYWlp27969tLS0tLSUysHUOrUajbyh4YlKVdLQUKZSDba1BYCrCoUtl+tpadm3ad/h52FNWGq1+siRIwAwnXQImcXT07O0tLSoqIgSVklJSXFxcUFBQVFRUWFhoZLDUb35ZkljY5lKVdLQUEulW2liHuVJ6+utuFzrVmf7sCasxMREuVw+YMCAIaRD2G6KGhr+Nz+fOp7g7Bzm5NTmR1QqlVwu1+mmsLCwvLwcAGbNmqVUKouLi3UZyygce/TwGT9e99KKy3Xj87vz+a58viufP8TOTlZV9Yabm/m6wkOHDgHADNIhNASFSqVGXNWrFwBYNTUY9RpNWWNjSWOj9n+VqqShQVNWdnTePLlcXlxc/PxcTgcHh4ymoSxnZ2dPT08PD4+ePXu6u7t7eXn59e7dw9LSmc/vwefbPSegHe0btWdHWMQPdhwLDicqK+u2UlnVXD7SlzmctLQ0AOByue7u7vq6uXr1akJCwoIFC1auXOnh4WFtbW1QvUu8vGzbMeWVHWERP2g0d5TKb/LyAGCZl1eNRlOlVltyOM58vjufT7UxLtT/AGtkMg8PD3d392d6fxs2bEhISODz+b179zbCgICm5Datw6iw1Gp1enq6VCqltsCMiIhgsvauQYC9vW706Os+fSy5XCeLFm6iq2uzp5kZI6VdWAUFBTKZTCaTJScnX7lyRalUUucdHR2vXr2qUqksWvq7ENqih1Ep8jursHJyclJTU6VSqVQqlclkCoVC/92+ffsGBgb27dv3l19+SUxMXLhwoS75O6FNXPj80Hb0BFuHGWGZYPmXrk2SyWTXrl2Ty+X673p6egqaCA4O7tGjB3U+NTV17NixSqXyiy++MGEqZUKbKJVKe3t7a2trWveTMlJYjx49iouLo5qlZ7Tv7u4eqEcrO6aeOHHijTfeUKvV27ZtmzdvnhFmmBaVCu7ehdRUkEphxgwYN45tg2ijW7duVVVV5eXlTh1u/1rEiEWu9+/fX7Zsmb6VQqEwKioqLi7uzp07BqVYpZLD8ng8astxhlGr1ffuVcXF4ZIlOHLk0ww2ALhiBSLizZvanIMqlckSW5oD1E4z6enp9FVhjLD+9a9/AcCQIUP27duXlZXVQQtWrVoFALa2tlcYyTSXn58fHx8vkUhEIpGLi4tQuEUnJg4H+/fHt97CmBikUlx3747r1iEilpfj6NEMWMcQnyUlzbh69VpJCX1VGCMsKqVYQkKCSSzQaDTvvvsuALi5uWVmZpqkzOd58ODBhAkTqASy+giF/5g2Db/5Bs+daybjyLBhOH48ZmV1OWE9fCiQSk9RyWfowWBhUeO5rq6ubSbYbD8NDQ2vvfYaAPTr1496BGFynjx5QmXf9/T0FIlEEokkPj6+qKjo+Ss1GszMxL17sbAQ//Y3lErx9de7mrBiHj8WSKW7mvv6psLg4QbqGd/UqVNNOP7E5/MPHToUFhZ248YNkUh04cIFOzs7UxVO4ezsfPLkyVdeecXLy+v5dwsKQCbT/ktJAWprrT17AAAEAujTB/7zH9OawzKufD4AlDY20leFweI4fPgw0PCMz8HB4cSJE6NGjUpNTZ01a9aRI0dMPnA6ceJE3XFhYSHVpb116/M//uCVlPzlyp49ITDw6cD1+vUQFgb09Z+YhwFhGeYK6fCD+mRlZVFJySIjI01bckVFxaVLl2JjY8Vi8aBBg3Rf399fAYCOjigUYlQUxsWhfpbQsDDtwb//jeHhprWITa4qFAKpNLIpVTMdGNYq0OEH9fHx8Tl27Ni4ceO2bt3au3dvatMH41AoFDKZTCqV3r17NykpKScnR/9dR0dHgUAQGBgYElLxyisOzT6NLSwE3T5lYjGIxUbbYnaYnStMOn8eAN6kc/FDcHDwvn37pk6dunr1ak9PT6rD2B4aGxvT0tIuX75MPQPIyMjQNM1+dHd3t7OzCwgI0D0D8PPzez7dWWUl3L79NNhKT4fbt6HD+3WaIwwIy5CR9zt31AEBl4VC4fnzdD853rx586JFi/h8/rFjx6gO4/PU19ffunVL2kR6err+TslWVlZDhw4NDAwMCgoKCgoaOHDg82sHKisrr1+/LpVK8/LEJ054/LVRA0dH2L8f9AKzLoXwxo16jebSsGE29OQTNEQfBw/y1OqwgQOB/vkICxcuzM7O/v7776dPn37x4sVhw4YBgEqlun//vkyPuro63UcsLCwGDRqka5MCAwOfn8LW0NBw+/bt51u1MWNCcnI87OwgIAAEAu0/Pz8WdtZkBjVidL9+DlyuGlGDyOVwTF6FIS3WoEFw7x4kJEBTUnxaQcTZs2fv27fPzc0tPDz8/v37N2/e1H9uyuPxBg4cqHsoGRAQ0OZkyJ9//jkqKkr30trammrVQkJm+/uP9PPryilP9TlZVraruLi3tTUAiD08BtGQsbLdwrp9G4YMAVdXKCxkoMWiaGxsHDlyZH5+flHTPGv9uRIhISHPj6S3ztWrVxctWkQJMSgoyN/fn9p18kXjZFlZSWPj3JbnB3ScdkuEWgw/bRpjqgIAPp/fs2dPmUw2adKkpUuXCgSCDj6NDw4Ovn79uqnM69TIqquhqIgDMIceebVbJYcPAzCdFKa6uvrcuXNcLnfTpk3NjpgTjMaDzx9sZ2f62KqJ9gkrLQ3u3QNXVwgLo82SZjh27FhtbW1oaChRlcnxsrIKdHCgr/z2dXvY8IPQNB5Lloh1RtoXvCcnw44dMHcuhIbSb5KW6urqHj161NfX5+XlkRbLtNRoNBpEezr7wK22QIjw669w5gxwuTB7NpOqAuIH6aQ9K047SKvC+r//g7Q02LUL6upg5kywsYEJE+g2SAfxg52aVl3h8OFw4gRQe6BdvgxbtsCuXcyYRfxgZ6fVJvHJk6eTkjw84K/rumiF8oNCoZCoqpPSqrB69YIHD7TH9+9Dv34MGERB/GBnp1VXeOoU/PgjrF8PNTXwyScQFwdNO7PTis4PPn78mNosmdDpaDV4f/11cHOD48fBygr27gUfH6ivh5ISeOklWm3S9QeJqjovbQ14BgZCYKD2uKICIiIgPx+Sk6FpV2M6IH6wC2DIeIalJdTWQlYWhIdDU9IYk1NdXX369Gkulztt2jSaqiAwgCHCsrWFY8fAxwdSU2HmTFCp6DAoPj6+trY2JCSE+MFOjYEjsG5ucOoU9OgBJ07AokV0GET8YNfAqGwz167BuHGgVMKXX8KaNSa0hvQHuwxGPTMaPhx27QIeDz7/vNGkY/HED3YZjH0YGREBGzfW9e8/evXq06dPm8oa4ge7Dh1Z7bp21SoAcHBwkMlkHSlHoVAkJiauX7+ez+dzudz8/PyOlEYwBzokLI1GM3fuXABwc3MzKFFWQ0PDnTt34uLiIiMjBw0apFs7OmDAgJ9++qkjJhHMhI7mIG1sbBSJRGfPnvXx8UlOTtalGH2GhoaGtLQ03eLSu3fvqvRGKywtLallWCNGjJgzZ05H7CGYCSZIbltVVTV69OibN28OHz78999/pzIQqdXqjIwM3crS69evP7Mk0NfXt/XFpYROjQmEBQAFBQWjRo169OhRUFDQiBEjZDLZzZs3a/R2tOZyub6+vrrFpcOGDbNpeUcyQhfANMICgPT09NDQUBcXlwdNM230F5cKhUIXFxeTVEToFJhMWACQl5d3+/bttLQ0qlkydJkyoSthSmERCDq6aDoVAtsQYRFogQiLQAtEWARaIMIi0AIRFoEWiLAItECERaAFIiwCLRBhEWiBCItAC0RYBFogwiLQAhEWgRaIsAi0QIRFoAUiLAItEGERaIEIi0ALRFgEWiDCItACERaBFoiwCLRAhEWgBSIsAi0QYRFogQiLQAtEWARaIMIi0ML/Ay4R130to4OwAAACC3pUWHRyZGtpdFBLTCByZGtpdCAyMDIyLjAzLjQAAHice79v7T0GIOBlgABGIJYBYjkgbmBkY0gA0kxMMJqDQQFEowozMyJoDZA4CzuEZmZ3ANHMzGwOGWCakQ0iwAKjYQrYGcAKmJAUwHVgaEWX4QDbxgx0DchxLJxgihGVgriMmQWmFmohIxM30MeMTEC3AiUZWFgZWNkY2Ng5QAo5OBM4uTKYuLgTuHkymLh5FXj5FPj4M5j4BRIEBDOYBIUShISBlIiCiCiDqBiDqDiDqAQDl6SCpJQGk6S0AisDAw9HgjBfgggzGwMrC9BvrJwcPNxcbPwCgkLCfOJRjJDABgOZZ0u1D8j9bD4A4my52XKgaXovmD1p45IDqyODwez1TVMPSPR/2A9i3/nuc6Bb9BSYreDBe0DugQ5YTdUrm/0RiyXB7D5va/uJaWxgttgsvQPZXfL7QGyfvLQDQQ4d9iB2V4bugV9Rgg4g9vU1S/Zn/noKFm9RW7a/6P10OxC7dnP73qyLWmA1eQHL7G0lmcHsklc77DOM+cDqeW8bO+Rkte4Fsd/9bHDoWuwHFr+5rMLBzVQYrJ7NUdGh+K0V1K41DiHc9mDzI4M3OsSYLwf75dbPrQ6CGsZgN3dLPnQImzsFLK7e2+iQdHEnmC0f73Xg/MMcsDl8/FMOMJ5oALN3TOM8YHF3JpgtBgC5pYR2r7mZrgAAApV6VFh0TU9MIHJka2l0IDIwMjIuMDMuNAAAeJx9VUFuGzEMvPsV+oAFDkVS1DGJk6IoYgNt2j/03v+jpNx0FVTorkWvpFlaJGfoU8nr6+XLz1/l78WX06kU+s9njFF+NCI6vZZ8KI/Pnz5fy9Pbw+P7ytPt+/XtW2EvMZn3R+zD2+31fQXlqZy5mjMRylkqWGDxSqV5He9yImNfoV3zSVi6yAbZyq2ctULMupVzq424iW+QcvdpnZlaOaN6H836BqmJbJWJLeIKpHbvzhuk3SNi6so9nzoBfWyQPZFUe+tDWyKFSIdukF6uJYEw5gQidrFL0ghg/iQ7VNN5fHkk9l9kvD4jMiKJOFDJRKztkH9q1GkoWYnQegS0SydmjVDZTVnDZx/WaVcitDxoIIeTZiAcSNklCZLIWDfj4EVQxQa1XeKRNUqXo/EIYMQl2GUTNoES8Wruq6r0rcesEFcHsej9EIot5eCBlEotoskonDp8m8wRwFbdFS7hO5QEth3daf62YuhI4AhCyc4jI+iutQ0LbcY+IvlbCnNWR6sKQjmZ/EbW+hbZyksgza1HcbL0mdMdi8LRS+kRtzSbsoCBdIvUQMosiiORoui0yzrbnZlBdlKLZIWAeCu10Ndt6pfNm6d3lohuh/S7MCDD48wSBXLWHfL5evnQoO4t6/F2vRwtK28++lJMSjuaD2LI0WEQQ482ghh29ArE6EdDaDH8UH2Cx6FtiYFVwZIGWJQqacCLIiUN2qI8zBVZFIZpdFFSTkMoi2QkDfqiDUkDXzQgaTAWsksaXlmNxDAW+iIN88LTnAYLFz7eV2Th3X1FF34hY2dbeMTT9IUvmCu+8CIrcJxmnrgdSZ8lzFPrSpCVDjl///eL59NvedZbWnrny78AAAFVelRYdFNNSUxFUyByZGtpdCAyMDIyLjAzLjQAAHicLZFJasRADEWvEsjGhorQLBVNVoZedh/C+5wgh88vO2A8PKu+Xqlen8chx/HG/UfOczu21/793s/tdeqJ7/exPXdcz/08df+Rj9+NqUxSdXwpCTPLeHwtVjNsMWeOCaakXDcqFukLZWOdk6hLAuAtJHohVy8HChLPBDIyVourKmv1E+qaViCGbE1bKKrrzi5tiQEXiehLyyiZvYcQp3veVTxDBuTqdjLCZjiHLUu9k8QnPJ2aW/8FNNtBWN1XspB2hiK5ZtY1AU4UsSE6c+L5QM2ctgAcXBdwWMRgiggvEKUWRI5reQh+jweaGEOR0b6kERRkMxcQ9FzdgsLFr4kYp/Ui2VlxDRtNEV2IcQwLNZLCcQXDoxfxEMQYdQeGoEhhsaUTMnF4ShNn5/c+Z/NSVuzT59h//wB6ynI2u12VRAAAAABJRU5ErkJggg=="" alt=""Mol""/>",,,
CC1(COC1)C2=CC=C(C=C2)NC3=NN(C=C3C(=O)N)C4COCCC4C#N,5.335513119733701,docking,,Predicted_nr11_85,,-7.273,10.0,10.0
